Магазин;ГУИДМагазина;СкидкаНаценка;Номенклатура;ГУИДНоменклатуры;ХарактеристикаНоменклатуры;ГУИДХарактеристикиНоменклатуры;ЗначениеСкидкиНаценки;ДатаОкончания;ДатаНачала;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Конверт Люкс "Праздничный", белый АГУ 80х34;a570121c-760c-11e4-81ac-005056977ec5;р.62, 40, 0-1;a570121e-760c-11e4-81ac-005056977ec5;40;05.03.17;21.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Сорочка верх. Coccodrillo;f8f7fbfb-d964-11e6-826a-0050569740d4;р.110, 56, 28, 3-6;f8f7fc02-d964-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Брюки Coccodrillo;abaefb30-d8a0-11e6-8162-005056977cd8;р.140, 68, 7-12;d4700ff4-d8c9-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Игрушка Дупло Мои первые пирожные LEGO;56a4cc8c-c67d-11e6-802b-005056977cd8;;;40;16.04.17;22.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Куртка Coccodrillo;077001e9-dbcc-11e6-8162-005056977cd8;р.134, 64, 7-12;077001ed-dbcc-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Куртка Coccodrillo;077001f2-dbcc-11e6-8162-005056977cd8;р.122, 60, 3-6;077001f4-dbcc-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Игрушка NEXO Клэй LEGO 5дет.;63ab7fb1-ef61-11e6-8162-005056977cd8;;;40;16.04.17;22.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Конструктор Мик-О-Мик Мотоцикл трёхколёсный;d7fd3113-c64e-11e5-8314-005056977cd8;;;20;31.03.17;01.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Игрушка Пони в закрытой упаковке HASBRO MY LITTLE PONY;0af50764-6593-11e4-a1fd-005056977cd8;;;20;08.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер Coccodrillo;0619fb72-dbe3-11e6-826a-0050569740d4;р.68, 44, 0-1;0619fb74-dbe3-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Брюки джинсовые Lemon;2cb9a510-80ae-11e6-ae57-005056977cd8;р.158, 80, 63, синий, 12+;3d043344-80bb-11e6-ae57-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Защита д/розеток Safe (заглушки) CHICCO 10шт;adef12ee-90f1-11e0-b6ca-0015171f7e19;;;25;28.02.17;01.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Куртка Coccodrillo;41d51bf0-4d83-11e5-8b4b-005056977cd8;р.152-, 76, 7-12;41d51bf7-4d83-11e5-8b4b-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Шапка Sofija;7f14abcc-4e3b-11e0-be03-0015171f7e19;р.36-47;431d153a-7650-11e0-b308-0015171f7e19;40;05.03.17;21.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Брюки с подтяжками Coccodrillo;415a172a-4756-11e6-917c-005056977cd8;р.92, 52, 1-3;415a172e-4756-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Игрушка Кукла "Winx Club" из пластмассы "Красотка" Winx;ee83c711-fd71-11e5-9d4f-005056977cd8;;;15;08.03.17;01.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Комбинезон утепл. Lemon;458df3fc-6f81-11e6-8a3f-005056977cd8;р.68, 44, 0-1;458df3ff-6f81-11e6-8a3f-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер (кор.рукав) Coccodrillo;d14a909b-dbb8-11e6-8162-005056977cd8;р.134, 64, 7-12;d14a909f-dbb8-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер (кор.рукав) Coccodrillo;d67f3f82-d994-11e6-826a-0050569740d4;р.86, 48, 1-3;d67f3f85-d994-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Брюки джинсовые Lemon;2cb9a507-80ae-11e6-ae57-005056977cd8;р.146, 72, 60, синий, 7-12;2cb9a50b-80ae-11e6-ae57-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Кукла Disney Princess Холодное Сердце с сияющим нарядом в ассорт. Disney Princess HASBRO;6fb027f1-c133-11e6-b4f6-005056977cd8;;;20;08.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Купальный костюм Lemon;f467faf8-f02b-11e5-b84b-005056977cd8;р.140, 68, 7-12;f467fafb-f02b-11e5-b84b-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Плавки Lemon;18872823-f0c3-11e5-b84b-005056977cd8;р.134, 68, 63, 7-12;1887282b-f0c3-11e5-b84b-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Набор Масло массажное с маслом рисовых отрубей 200мл+салфетки очищающие с алоэ вера и ромашкой (уп.1;9323d256-f745-11e5-b84b-005056977cd8;;;25;28.02.17;01.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Кровать детская 323 орех 1200х600 Фея;848cb63c-dc50-11e5-b84b-005056977cd8;;;15;12.03.17;08.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Новая цена;Блеск д/губ Волшебная кондитерская.Малиновый коктейль Маленькая фея 7,65г;c559a9fc-c2a9-11e2-9b13-005056977cd8;;;4,29;31.03.17;01.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер (кор.рукав) Coccodrillo;e568dbb1-cfde-11e5-a62a-005056977cd8;р.152-, 76, 12+;e568dbb8-cfde-11e5-a62a-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;30f75b1d-d0a6-11e5-a62a-005056977cd8;р.140, 68, 7-12;30f75b22-d0a6-11e5-a62a-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Набор "Чудесный замок Авроры" HASBRO PLAY-DOH;dec89e10-7c56-11e4-a4d9-005056977cd8;;;20;08.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Полукомбинезон Coccodrillo;2a686430-651c-11e6-a7d2-005056977cd8;р.56, 36, 0-1;2a686432-651c-11e6-a7d2-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Легинсы Coccodrillo;d467758a-481c-11e6-ac1b-0050569740d4;р.80, 48, 1-3;d467758c-481c-11e6-ac1b-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;fefa8bdc-4836-11e6-917c-005056977cd8;р.86, 48, 1-3;fefa8bdf-4836-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Новая цена;Кондиционер для стирки детских вещей. Концентрат! BABYLINE 1л;0044ea63-a6cf-11e4-937c-005056977cd8;;;11,9;28.02.17;01.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Брюки для девочки Lemon;96daa107-a56b-11e5-96a8-005056977ec5;р.134, 64, синий, 7-12;96daa10c-a56b-11e5-96a8-005056977ec5;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Сок 0,2 яблочно-виноградный Сады Придонья 0,2л;5c03ac33-173a-11e0-9abd-005056882284;;;100;05.03.17;04.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Жакет Coccodrillo;25c0b81e-dc05-11e6-9833-005056977ec5;р.98, 52, 1-3;25c0b823-dc05-11e6-9833-005056977ec5;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Сорочка верх. Coccodrillo;25c0b827-dc05-11e6-9833-005056977ec5;р.104, 56, 27, 3-6;25c0b82d-dc05-11e6-9833-005056977ec5;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Полукомбинезон Coccodrillo;7668700e-647f-11e6-87ba-005056977ec5;р.62, 40, 0-1;76687011-647f-11e6-87ba-005056977ec5;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Боди Coccodrillo;94a099e6-5dde-11e5-8c4e-0050569740d4;р.68, 44, 0-1;94a099ea-5dde-11e5-8c4e-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Полукомбинезон "Агата" АГУ;16006b1d-823e-11e1-8ccd-005056b6000c;р.56-, 36, 0-1;16006b1f-823e-11e1-8ccd-005056b6000c;40;05.03.17;21.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Ползунки Sofija;9a7e2aac-514e-11e5-8b4b-005056977cd8;р.68, 44, 0-1;9a7e2ab0-514e-11e5-8b4b-005056977cd8;40;05.03.17;21.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Юбка Coccodrillo;72d406a0-4817-11e6-917c-005056977cd8;р.122, 60, 3-6;72d406a2-4817-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер Coccodrillo;fefa8bdc-4836-11e6-917c-005056977cd8;р.92, 52, 1-3;fefa8be0-4836-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Сорочка верх. Coccodrillo;92466bd3-d8c2-11e6-8162-005056977cd8;р.104, 56, 27, 3-6;92466bd7-d8c2-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Брюки Coccodrillo;abaefb30-d8a0-11e6-8162-005056977cd8;р.146, 68, 7-12;d4700ff5-d8c9-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Легинсы Coccodrillo;5dd9a99b-d8c8-11e6-8162-005056977cd8;р.134, 64, 7-12;5dd9a9a4-d8c8-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;3ccf2f92-dbd0-11e6-826a-0050569740d4;р.140, 68, 7-12;3ccf2f97-dbd0-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Новая цена;Крем детский "Бережный уход" JB 100мл;c20d5c4d-66a2-11e1-8839-005056b6000c;;;5,79;31.03.17;01.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Куртка Coccodrillo;71ffcaa9-5df6-11e5-8c4e-0050569740d4;р.92-, 52, 1-3;71ffcaad-5df6-11e5-8c4e-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер для дев. Nar K?ds;da70f2a6-e13e-11e5-b84b-005056977cd8;р.92-, 52, бирюзовый, 1-3;da70f2a8-e13e-11e5-b84b-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Трусы купальные Lemon;17a1c441-f0e2-11e5-b84b-005056977cd8;р.98, 56, 48, 1-3;17a1c443-f0e2-11e5-b84b-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер (кор.рукав) Coccodrillo;75cfdd2c-d8cd-11e6-8162-005056977cd8;р.122, 60, 3-6;75cfdd31-d8cd-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер (кор.рукав) Coccodrillo;95be0d6c-2402-11e6-b3c3-005056977ec5;р.62, 40, 0-1;95be0d6e-2402-11e6-b3c3-005056977ec5;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Платье Coccodrillo;2493b363-e11f-11e5-ac1b-0050569740d4;р.104-, 56, 3-6;2493b367-e11f-11e5-ac1b-0050569740d4;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Игрушка Фильм: Бэтмен Лоурайдер Джокера LEGO 433дет.;407694f7-ed22-11e6-8162-005056977cd8;;;40;16.04.17;22.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Легинсы Coccodrillo;0206d124-48c1-11e6-ac1b-0050569740d4;р.140, 68, 7-12;0206d129-48c1-11e6-ac1b-0050569740d4;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Платье Coccodrillo;909562a8-48f1-11e6-ac1b-0050569740d4;р.80, 48, 1-3;909562aa-48f1-11e6-ac1b-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Жилет Lemon;2cb9a4ef-80ae-11e6-ae57-005056977cd8;р.164, 84, 63, серый, 12+;2cb9a4f9-80ae-11e6-ae57-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Комбинезон "Кармашек" АГУ;6669fb40-6e7a-11e6-ac1b-0050569740d4;р.62, 40, 0-1;6669fb43-6e7a-11e6-ac1b-0050569740d4;40;05.03.17;21.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Костюм (жакет,брюки) Lemon;7350091b-808d-11e6-ae57-005056977cd8;р.158, 80, 69, меланж, 12+;08535bc1-8094-11e6-ae57-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Брюки джинсовые Lemon;778c7368-4ca4-11e5-aefa-005056977cd8;р.164-, 84, синий, 12+;778c736e-4ca4-11e5-aefa-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Игровой набор маленькая кукла и модные аксессуары в ассорт. HASBRO;a2e06fb4-313a-11e6-a304-005056977ec5;;;20;08.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Брюки Coccodrillo;6167c4db-cfd2-11e5-a62a-005056977cd8;р.98-, 52, 1-3;6167c4de-cfd2-11e5-a62a-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;П/ботинки Lemon;a1891a70-652a-11e6-a7d2-005056977cd8;1-3, р.22, черный;a1891a75-652a-11e6-a7d2-005056977cd8;40;05.03.17;27.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Новая цена;Крем под подгузник JB 50мл;4c53f728-675a-11e0-abcb-0015171f7e18;;;6,29;31.03.17;01.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Кепи Coccodrillo;da4afda5-0617-11e6-a714-005056977cd8;р.54, 3-6;da4afda9-0617-11e6-a714-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Новая цена;Присыпка Bubchen 100г;e397bf28-6761-11e0-abcb-0015171f7e18;;;5,9;28.02.17;13.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Качели детские SWG BABY DELIG GARDEN FRIENDS GRACO;9d30c38f-31a3-11e4-900e-005056977cd8;;;15;12.03.17;08.03.17;
